Price,Close,High,Low,Open,Volume,daily_return,volatility,SMA_20,EMA_20,RSI
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2020-03-27,60.12130355834961,62.09428153233142,59.95385443702902,61.33712415208677,204216800,-0.04140218274428453,4.2222312402414115,63.88125057220459,63.277265708830434,45.57841985263498
2020-03-30,61.8370361328125,62.0093398541759,60.52414183848412,60.849334516621546,167976400,0.02853784720082997,3.5326978284742703,63.34735622406006,63.14010098730492,42.22402528768618
2020-03-31,61.710838317871094,63.70080528173277,61.15510506386712,62.02875090311736,197002000,-0.002040812801414993,3.069646082350861,62.92230281829834,63.00398073307312,44.34516040704895
2020-04-01,58.46380615234375,60.35912878890937,58.031837774101646,59.82038104472191,176218400,-0.05261688633691797,3.105220847403616,62.172060585021974,62.571583153956034,47.88561378292401
2020-04-02,59.43937301635742,59.49276269917482,57.49066070248686,58.32547715782636,165934000,0.016686680669944165,2.269196228422716,61.589751434326175,62.273277426565684,38.7908727508808
2020-04-03,58.58513259887695,59.626223778628386,57.99299530380675,58.92245622805385,129880000,-0.014371625643584518,2.2746556528071844,61.01193218231201,61.92202553821438,49.65257237876348
2020-04-06,63.695980072021484,63.851290836131824,60.51931172134009,60.88818126633287,201820400,0.08723796032241982,2.4958401623070547,60.967037200927734,62.09097358905315,53.82719827081082
2020-04-07,62.958221435546875,65.93589798982386,62.85387122600371,65.71748092950824,202887200,-0.011582499172481886,2.646566222119186,60.65264701843262,62.17356862205255,55.21241387086637
2020-04-08,64.5696029663086,64.88508270225176,63.395037501230945,63.76147775323179,168895200,0.025594457626338052,2.919092963512273,60.53907318115235,62.40176236912455,58.37199337461302
2020-04-09,65.03553009033203,65.54030645872038,64.2371216691566,65.20783747885463,161834800,0.007215889561324351,2.8527219096420873,60.77883892059326,62.65259739019193,67.06593260071656
2020-04-13,66.31204223632812,66.42125075775364,64.51136064871955,65.11320728466447,131022800,0.019627919449923148,2.5209396215061464,60.7215669631958,63.0011159469668,71.4536213658224
2020-04-14,69.6610107421875,69.95222853281514,67.47689953040836,67.95012658868427,194994800,0.05050317246939939,3.2156032560640004,61.2656530380249,63.63539164174973,69.09035438405985
2020-04-15,69.02519226074219,69.48628092008256,68.10301494206142,68.53255414367216,131154400,-0.009127322079756306,3.5359347044153693,61.648722076416014,64.14870598641568,68.27273009128504
2020-04-16,69.57364654541016,69.94009422345636,68.5204205220071,69.7410956561746,157125200,0.007945711800355193,3.9245176309703065,62.134322547912596,64.66536699203421,64.74270631533079
2020-04-17,68.62963104248047,69.63675500516926,67.1881169210457,69.08829799292641,215250000,-0.013568578762269357,3.9955105636013992,62.595655632019046,65.04291594921956,69.69661271250578
2020-04-20,67.20509338378906,68.35781862849281,67.18568232250739,67.45263070247596,130015200,-0.020756889364735853,4.0037244352159975,63.17432327270508,65.24883760965476,62.59678063295242
2020-04-21,65.12775421142578,67.28274465717786,64.4142774447653,67.04734575925282,180991600,-0.03091044246453456,3.9150381644907486,63.7082160949707,65.23730585744246,57.345552357287545
2020-04-22,67.00364685058594,67.44046591523393,66.05720060653367,66.39937134379024,116862400,0.028803275375816062,3.4800229362597253,64.06276817321778,65.40552880917042,69.5087017007418
2020-04-23,66.74400329589844,68.37480642869768,66.7051737682157,66.94785276175145,124814400,-0.0038750660134438952,3.020802953443892,64.42084045410157,65.53300256981119,67.25122564410168
2020-04-24,68.6708755493164,68.68058478279482,67.22208165212722,67.27062041354411,126161200,0.028869593645372227,2.2072164091377107,64.71848602294922,65.83184761547835,72.6707359800162
2020-04-27,68.71941375732422,69.05188279302438,67.93798710304658,68.38693731564892,117087600,0.0007068237825649248,2.0808472652642735,65.14839153289795,66.10685391470177,64.61859265477506
2020-04-28,67.60552215576172,69.36494515545422,67.51331034369456,69.18293587962397,112004800,-0.016209271014681503,1.708726091852591,65.4368158340454,66.24958422337414,63.23429661479098
2020-04-29,69.82604217529297,70.29684010085327,68.89415555935265,69.0980050622793,137280800,0.03284524619771756,1.6087536965099953,65.8425760269165,66.59019926641403,64.46705325435835
2020-04-30,71.299072265625,71.47623056457492,69.97647643694012,70.36718599002744,183064000,0.021095712207690465,1.6524643695206875,66.48433933258056,67.03866336157698,66.333396865086
2020-05-01,70.15125274658203,72.56105455348182,69.3698257089977,69.46689587268953,240616800,-0.016098659948431848,1.625701928067975,67.01993331909179,67.33510044586318,60.079132768312924
2020-05-04,71.14378356933594,71.27240315582554,69.48385993378157,70.17549663342325,133568000,0.014148440461061673,1.7495294908031536,67.64786586761474,67.6978321719082,54.44239131627357
2020-05-05,72.21156311035156,73.04637946818022,71.4592567243347,71.60486560646302,147751200,0.015008753926827323,1.9957758522964648,68.07364501953126,68.1277113089028,59.30551953463045
2020-05-06,72.95659637451172,73.58998507405805,72.52947892116252,72.91533768168664,142333600,0.01031736791269311,2.275253677136993,68.5735637664795,68.58760512467508,59.76746296642218
2020-05-07,73.71133422851562,74.05837090774547,73.28179496479571,73.58514378532654,115215200,0.010345025556422138,2.5806008005333734,69.03065032958985,69.07557932504085,64.83434690869538
2020-05-08,75.46578216552734,75.51931637355732,74.04470105585122,74.3732060857613,133838400,0.02380160331344272,2.9451353649727277,69.5521629333496,69.68417007175384,73.6586453055044
2020-05-11,76.65325927734375,77.14965926401848,74.7625342106639,74.97180698726206,145946400,0.015735305164024993,3.072835844332394,70.0692237854004,70.34789285323859,84.78197703198843
2020-05-12,75.7772445678711,77.79206581684177,75.65557660011677,77.3394571152635,162301200,-0.011428277384828434,3.1182664448252115,70.37503547668457,70.86497396891788,78.17769812694767
2020-05-13,74.86231231689453,76.88200539450654,73.78189997803335,75.95732422038697,200622400,-0.012073970968383363,2.914936783466172,70.6668914794922,71.24567285920138,75.02002150989695
2020-05-14,75.32220458984375,75.38303857132479,73.373081446864,74.09822517948626,158929200,0.0061431748327847036,2.858880135940137,70.95431938171387,71.63391397640541,72.53672480835579
2020-05-15,74.87690734863281,74.92314177584109,73.05188761996168,73.08595821938853,166348400,-0.005911898670992732,2.6930068963902563,71.26668319702148,71.94277048804612,70.31719571218622
2020-05-18,76.6410903930664,77.01582984347145,75.51201542213853,76.20552437986748,135178400,0.02356110991896898,2.366144714920153,71.73848304748535,72.39022952661948,78.58688379287273
2020-05-19,76.1982192993164,77.50736040977804,76.16658443916718,76.65812036126512,101729600,-0.005778507214324158,2.1827337271185914,72.29200630187988,72.75289521925728,72.71551363071156
2020-05-20,77.68013763427734,77.75069971271533,77.02069186607584,77.05962650901947,111504800,0.019448201658621045,2.2208443326250857,72.82583084106446,73.22215640164013,72.73279274097936
2020-05-21,77.10099792480469,78.08407725078851,76.86252601832638,77.54143540411926,102688800,-0.007455441340736058,1.9190261375548785,73.34368057250977,73.59156988003676,75.80429778436746
2020-05-22,77.59739685058594,77.68013017413679,76.73598559499173,76.83818252513326,81803200,0.0064382944338201575,1.6692061006535426,73.79000663757324,73.97307721056525,74.87876613216315
2020-05-26,77.0718002319336,78.89924821688763,77.01583028852903,78.71918198527375,125522000,-0.006773379520248368,1.418354338480221,74.2076259613037,74.2681936887908,69.55367091171948
2020-05-27,77.4075927734375,77.55359582351838,76.1860490206754,76.92822809774341,112945200,0.004356879435713168,1.2019846531568101,74.6977294921875,74.56718407780477,68.51696327401186
2020-05-28,77.44168090820312,78.7045953244802,76.80414178535541,77.08154095991135,133560800,0.00044037197830704145,1.014034429727223,75.07851142883301,74.84094568069985,66.5088077317339
2020-05-29,77.36622619628906,78.14733245248436,77.00852208206489,77.6849956705814,153532400,-0.0009743423829281506,1.0013636116910978,75.38186912536621,75.08144858694644,59.87853637682435
2020-06-01,78.31766510009766,78.43933305662227,77.18858289905835,77.3199863713913,80791200,0.012297858517677396,1.1052652190363874,75.79018974304199,75.38965968343703,58.869245136199424
2020-06-02,78.68025207519531,78.70458715753213,77.60713955055513,78.05001280060178,87642800,0.004629695926637201,1.1899047610956446,76.16701316833496,75.70304943503307,66.36494617458959
2020-06-03,79.11338806152344,79.37619506332315,78.4271788552984,79.00145559647322,104491200,0.005505015234498423,1.1728993077403325,76.51210441589356,76.02784358993691,75.34084345623315
2020-06-04,78.43205261230469,79.23505835292487,78.05731313453714,78.93575985874213,87560400,-0.008612138424521798,1.0805317428431278,76.7858772277832,76.25681587778146,68.0611114557394
2020-06-05,80.66586303710938,80.72669702130025,78.65347751344345,78.68267663769132,137250400,0.028480835964431295,1.1373104285705313,77.13360366821288,76.67672513105079,77.83753799012953
2020-06-08,81.14281463623047,81.17688523826865,79.64873556537788,80.36170821177842,95654400,0.00591268203380757,1.383089836385746,77.41745529174804,77.10206698868696,74.70618875268605
2020-06-09,83.70513153076172,84.09933458379527,80.7899715861673,80.82160644800746,147712400,0.03157786559436371,1.9168978428343924,77.77004890441894,77.73093027840837,83.42357741583521
2020-06-10,85.85865783691406,86.32829444981938,84.21614013366542,84.65657762001017,166651600,0.025727530281233868,2.6787908347189826,78.2741195678711,78.50499956969462,84.3589880016385
2020-06-11,81.7365493774414,85.42552350785493,81.63435243044103,84.99968556796321,201662400,-0.04801039945560848,2.6753994085911876,78.61783142089844,78.81276621805146,65.0070862357096
2020-06-12,82.44222259521484,84.63224629678102,81.32774713453523,83.88277478636243,200146000,0.008633508793169042,2.7082104639963434,78.973832321167,79.15842873016226,65.47490297434857
2020-06-15,83.46180725097656,84.11638164574502,80.92867875199258,81.09171712965171,138808800,0.012367263080324875,2.723186226161171,79.40307731628418,79.56827430357315,69.78599355074945
2020-06-16,85.6737060546875,85.9462485185203,83.88275727706606,85.52283897490148,165428800,0.026501927966400052,2.911231873181117,79.85470809936524,80.14974399415547,72.93096515029018
2020-06-17,85.55448150634766,86.48159083556952,85.43281353741015,86.42075685110076,114406400,-0.0013916118938959166,2.954981152519229,80.3225212097168,80.66448090007853,72.3998552403133
2020-06-18,85.58855438232422,86.00709250366052,84.97777878565866,85.51068509788405,96820400,0.0003982593942086776,2.8684255619209034,80.71794204711914,81.13344027934002,72.75426332202359
2020-06-19,85.09942626953125,86.7638428370951,83.98737948930395,86.29664209498344,264476000,-0.005714877606274649,2.7375561647645763,81.11786346435547,81.5111532307868,69.26050748645002
2020-06-22,87.32597351074219,87.46954083393744,85.4474196297417,85.4936540555532,135445200,0.02616406877008659,2.74735696640433,81.60429229736329,82.0649456384016,72.20345611591759
2020-06-23,89.18992614746094,90.61344295119446,88.1533126161021,88.57428648623221,212155600,0.02134476790561579,2.890427249815729,82.21019859313965,82.74351521069296,74.1063990871067
2020-06-24,87.61553192138672,89.73985720448684,87.24079252033772,88.81761197618738,192623200,-0.017652153041042062,2.5542809631528938,82.72059555053711,83.2075168021876,71.06960777209129
2020-06-25,88.7786865234375,88.81762116630449,87.00963685193202,87.77127955859044,137522400,0.013275666728753466,2.501285861277079,83.28744583129883,83.73810439468758,69.57488262772519
2020-06-26,86.05088806152344,88.89548574168278,85.90244927933195,88.67404914924855,205256800,-0.030725825856794176,2.212105582772699,83.72167892456055,83.95836950581482,60.68208770885175
2020-06-29,88.03407287597656,88.12897745361794,85.47904559885598,85.95841768027097,130646000,0.02304665133769701,2.232744371333035,84.20749931335449,84.34653173154452,59.66529699764144
2020-06-30,88.76896667480469,89.05610878837916,87.60095688672507,87.62042049858218,140223200,0.008347833683254091,2.36171347877274,84.71193504333496,84.76771601185501,56.93736187473539
2020-07-01,88.6010513305664,89.39189318717276,88.55238859500506,88.84682302233178,110737200,-0.0018915996268540347,2.08358776999346,85.1863182067871,85.13279556601802,70.16430064651695
2020-07-02,88.6010513305664,90.14867187148857,88.48669056028642,89.51113285524976,114041600,0.0,1.76796324395355,85.6947681427002,85.46310563883216,68.87387551682505
2020-07-06,90.97113800048828,91.44077455841791,90.00265833546331,90.03429319420877,118655600,0.02675009646419646,1.742856366663167,86.21003189086915,85.98768014946609,71.25332156363648
2020-07-07,90.6888656616211,92.13184590156695,90.57693321642051,91.35073966867222,112424400,-0.003102877957464667,1.8379257753068325,86.68733444213868,86.43541210300467,65.93467275533045
2020-07-08,92.80104064941406,92.83267551468656,91.58192502451845,91.6695298380442,117092000,0.023290345208131003,2.119567999436208,87.14212989807129,87.04166244075795,70.43635758058498
2020-07-09,93.20010375976562,93.75003795219516,92.14889068283713,93.6965037466287,125642800,0.0043002008119623625,2.3011989519848854,87.50920219421387,87.62818066161583,71.03269355071973
2020-07-10,93.36314392089844,93.42154960385396,92.18053466189855,92.79373863774762,90257200,0.0017493560045069856,2.288921310895132,88.09053192138671,88.17436763869036,73.25386976963867
2020-07-13,92.93242645263672,97.29057387515883,92.71828964483974,94.67227687695217,191649200,-0.00461335651492889,2.3554489935337752,88.61504211425782,88.62751609716143,67.55016677278539
2020-07-14,94.47032165527344,94.66255171537146,91.37508797222462,92.31192546978035,170989200,0.016548531673392874,2.627749012137047,89.16546783447265,89.18397376936258,66.87394859642194
2020-07-15,95.1200180053711,96.60193299733245,93.91793786080713,96.35129727473847,153198000,0.006877253498388969,2.787931164084143,89.63778343200684,89.74931131564911,75.48750329078973
2020-07-16,93.9495849609375,94.80856064892015,93.34854481035306,93.98851960775556,110577600,-0.01230480259546951,2.8297133848067277,90.05753860473632,90.14933737710516,67.55325596115576
2020-07-17,93.75977325439453,94.55791486444917,93.2852651867788,94.40218371971898,92186800,-0.002020357052369026,2.4660778869362607,90.46609954833984,90.49318841303747,81.61663609573176
2020-07-20,95.73564910888672,95.87435236536639,93.50182714820313,93.84736742164009,90318000,0.021073812210820053,2.418879053823326,90.99791069030762,90.99247038407073,81.60560813793666
2020-07-21,94.4143295288086,96.60435263643559,94.16369384797662,96.52891910125467,103433200,-0.013801750887752373,2.239041500097397,91.35232849121094,91.31836173118862,72.10348249432887
2020-07-22,94.67958068847656,95.36335409074172,94.02744214680403,94.11503952134649,89001600,0.0028094375185605536,1.9404420670625744,91.62681121826172,91.6384778223589,73.61944566156386
2020-07-23,90.3701171875,94.4897935351177,89.5573759076989,94.4119242394898,197004400,-0.045516292632895694,1.6551090320130706,91.76454048156738,91.51768157141994,55.14948897082174
2020-07-24,90.14624786376953,90.49178823352345,86.76874316858824,88.56213563459892,185438800,-0.002477249456985686,1.7566608698677648,91.83291854858399,91.387068837358,47.256015852777075
2020-07-27,92.28272247314453,92.37519132147816,90.98818087454525,91.212045787962,121214000,0.023700094679522055,1.6238850220110033,92.14451026916504,91.47236918362339,54.71971776128454
2020-07-28,90.76676177978516,92.02967618664417,90.76189030723391,91.85203823710414,103625600,-0.01642735121734773,1.7639917680548185,92.28114471435546,91.40516847849594,43.75561764203062
2020-07-29,92.5066146850586,92.69155242145456,91.21450111866662,91.25100003347492,90329200,0.019168392384588895,1.7745382126494624,92.46802711486816,91.51006811721619,48.03317530417548
2020-07-30,93.62593841552734,93.73057108721883,91.26801256876887,91.67681516469625,158130000,0.012099931818708498,1.7780294896231033,92.71927146911621,91.7115795741982,50.70697102783674
2020-07-31,103.42752838134766,103.57839550277167,98.13739905674298,100.14249260806086,374336800,0.1046888301649831,3.2560120111854634,93.46059532165528,92.82738422249814,68.77020136689777
2020-08-03,106.03363800048828,108.66166323525441,105.01649553295304,105.31579399255398,308151200,0.025197446559214187,4.591696920728895,94.21372032165527,94.08512267754482,69.91955827628708
2020-08-04,106.74174499511719,107.83675673192468,105.49829447245462,106.22343825153119,173071600,0.006678135429302623,5.599289926607485,95.01636428833008,95.29051527921837,69.97997127510969
2020-08-05,107.12865447998047,107.44985972369943,105.99470803547494,106.46191633779561,121776800,0.0036247251239989176,6.356587152947411,95.7327449798584,96.41795710786238,73.2846416614119
2020-08-06,110.86627197265625,111.36267931542626,106.87070043201265,107.46200491950506,202428800,0.03488905476148063,7.347138560419078,96.61605339050293,97.7939870949856,76.85670446501187
2020-08-07,108.34565734863281,110.84434776897682,107.54607671169924,110.38605018937842,198045600,-0.022735630766452686,7.835772734184773,97.36517906188965,98.79890807152343,69.46441672780631
2020-08-10,109.92044830322266,110.94186486752692,107.26086549559103,109.79612082851325,212403600,0.014534878398702267,8.272181506610735,98.21458015441894,99.85810237930431,73.74892731144519
2020-08-11,106.65142822265625,109.68154587218592,106.3905875156011,109.18181072713648,187902400,-0.029739872162353298,8.323622984845365,98.82363548278809,100.50508579295688,66.79094942985586
2020-08-12,110.19591522216797,110.45431580374148,107.5509582932633,107.74597507351805,165598000,0.03323431348815964,8.128101256605405,99.57743034362792,101.42802192907222,78.4161572527054
2020-08-13,112.1461181640625,113.15290889313627,111.09056951787859,111.58055905900497,210082000,0.01769759739245047,7.7693162336835915,100.48725700378418,102.4487929990713,80.04538743426585
2020-08-14,112.04615783691406,112.13635327859295,110.23003348739779,111.97058828094455,165565200,-0.0008913400551431305,7.334800227546307,101.40157623291016,103.36282774553253,78.58090298350197
2020-08-17,111.75363159179688,113.19678105887246,111.1246961523291,113.17240210150105,119561600,-0.0026107655163237764,6.261904336048376,102.20247535705566,104.16195192136723,81.4635229881889
2020-08-18,112.68482971191406,113.11143534089372,111.1685511216213,111.50496132220829,105633600,0.008332598295495153,4.976712790365153,103.11600036621094,104.97365456808598,81.00290593741977
2020-08-19,112.82622528076172,114.24499562094896,112.73115702960943,113.09437890098116,145538000,0.0012547879710973486,2.9549350589800683,104.0233325958252,105.72151844548367,80.41434043003693
2020-08-20,115.3298110961914,115.44438550181255,112.85061914452253,112.86768515883944,126907200,0.022189750735696956,2.832489311751341,105.27131729125976,106.63659393602727,74.52407706320257
2020-08-21,121.27304077148438,121.7581500452213,116.28053222340992,116.29271798267843,338054800,0.05153246692076863,3.855524848832349,106.82765693664551,108.03054125368985,77.60396786680172
2020-08-24,122.72349548339844,125.57810257788931,120.85130757212758,125.4927725055599,345937600,0.011960240319587312,4.685351305631986,108.34969558715821,109.42987022794782,78.19049321116681
2020-08-25,121.71669006347656,122.06285336909471,119.98832854152907,121.59237004026225,211495600,-0.008203852212293583,5.027521985566123,109.89719200134277,110.60004354561723,75.18140491916883
2020-08-26,123.3719253540039,123.83022293693548,121.9677808342838,123.03795523691794,163022400,0.01359908234165852,5.608131251823934,111.44045753479004,111.81641324165406,73.25896968363995
2020-08-27,121.8970947265625,124.31046260347257,120.74891061178384,123.97649247764066,155552400,-0.011954345554789025,5.660176356763952,112.8540153503418,112.77647814497868,76.22413262615447
